Ticker,Drawdown Start,Recovery Start,Recovery Days
PAR,2010-10-18,2010-11-12,25
PAR,2011-01-03,2012-01-18,380
PAR,2012-12-28,2013-09-27,273
PAR,2014-04-22,2014-10-27,188
PAR,2015-04-08,2015-10-08,183
PAR,2016-06-03,2017-01-03,214
PAR,2018-01-05,2018-03-07,61
PAR,2019-09-13,2019-11-20,68
PAR,2020-03-26,2020-07-08,104
PAR,2021-08-04,2023-03-08,581
PBH,2011-08-30,2012-02-07,161
PBH,2014-02-25,2014-06-12,107
PBH,2016-09-06,2017-02-09,156
PBH,2017-07-12,2018-09-06,421
PBH,2019-01-02,2019-08-05,215
PBH,2020-05-07,2020-05-08,1
PBH,2020-05-14,2020-05-18,4
PBH,2020-08-07,2021-02-10,187
PBH,2022-04-04,2022-08-08,126
PBH,2022-09-09,2022-12-08,90
PBH,2023-06-29,2024-01-26,211
PBP,2011-08-10,2011-12-15,127
PBP,2013-01-02,2013-02-05,34
PBP,2014-11-24,2015-03-25,121
PBP,2015-10-08,2015-11-13,36
PBP,2016-01-22,2016-04-28,97
PBP,2018-12-04,2019-05-15,162
PBP,2020-03-18,2020-09-29,195
PBP,2022-06-02,2023-02-13,256
PBP,2023-11-22,2023-12-13,21
PBX,2017-11-13,2018-01-16,64
PCG,2011-04-04,2012-02-23,325
PCG,2012-11-05,2013-03-21,136
PCG,2013-09-24,2014-03-12,169
PCG,2015-07-13,2015-11-10,120
PCG,2016-12-05,2017-02-14,71
PCG,2017-11-02,2018-09-14,316
PCG,2018-11-23,2020-02-26,460
PCG,2020-04-29,2020-06-08,40
PCG,2020-07-13,2020-12-01,141
PCG,2021-06-03,2021-11-11,161
PCG,2022-06-30,2022-09-21,83
PCG,2023-10-18,2023-12-15,58
PCG,2024-03-07,2024-05-16,70
PCH,2010-10-18,2011-02-14,119
PCH,2011-08-01,2012-07-24,358
PCH,2013-08-07,2014-06-27,324
PCH,2015-03-09,2016-04-28,416
PCH,2018-06-18,2019-05-03,319
PCH,2020-03-19,2020-07-30,133
PCH,2021-08-23,2021-11-18,87
PCH,2022-06-22,2023-02-03,226
PCH,2023-10-09,2024-01-23,106
PCK,2010-12-20,2011-04-11,112
PCK,2013-07-02,2014-02-19,232
PCK,2015-08-06,2015-09-23,48
PCK,2016-11-01,2017-05-03,183
PCK,2018-01-22,2018-09-14,235
PCK,2018-11-30,2019-02-05,67
PCK,2020-03-20,2020-08-18,151
PCK,2022-01-27,2023-01-27,365
PCK,2023-02-07,2024-01-16,343
PCL,2018-10-25,2018-12-26,62
PCL,2019-03-28,2021-09-01,888
PDI,2013-08-01,2013-11-14,105
PDI,2015-04-09,2015-04-27,18
PDI,2015-09-02,2015-10-19,47
PDI,2018-12-27,2019-02-21,56
PDI,2020-03-20,2020-11-06,231
PDI,2021-10-26,2023-01-30,461
PDI,2023-04-24,2023-06-28,65
PDI,2023-10-16,2023-12-22,67
PDL,2018-01-30,2018-08-01,183
PDL,2018-10-31,2019-01-23,84
PDL,2019-04-25,2020-10-08,532
PDL,2021-04-13,2021-06-07,55
PDN,2011-08-17,2012-03-14,210
PDN,2012-06-06,2012-09-27,113
PDN,2014-10-17,2015-04-13,178
PDN,2015-09-09,2016-04-28,232
PDN,2018-07-24,2019-05-21,301
PDN,2019-05-28,2019-07-15,48
PDN,2019-09-26,2019-10-22,26
PDN,2020-03-18,2020-08-07,142
PDN,2021-12-02,2023-01-17,411
PDN,2023-10-06,2024-01-04,90
PEC,2011-07-27,2012-01-11,168
PEC,2012-07-23,2012-08-06,14
PEC,2013-07-02,2013-08-27,56
PEC,2014-05-28,2015-05-21,358
PEC,2015-09-15,2015-09-16,1
PEC,2015-09-25,2015-12-14,80
PEC,2015-12-18,2015-12-21,3
PEC,2016-06-24,2016-06-29,5
PEC,2016-07-01,2016-07-07,6
PEC,2016-07-08,2016-09-14,68
PEC,2016-09-16,2016-09-20,4
PEC,2016-09-23,2016-09-27,4
PEC,2016-09-30,2016-10-04,4
PEC,2016-10-07,2016-10-11,4
PEC,2017-03-22,2017-03-23,1
PEC,2017-03-24,2017-03-30,6
PEC,2017-03-31,2017-09-13,166
PEC,2017-09-15,2017-09-19,4
PEC,2019-06-03,2019-08-06,64
PEC,2020-05-13,2020-11-23,194
PEK,2011-07-29,2012-05-02,278
PEK,2012-05-14,2013-01-02,233
PEK,2013-06-19,2013-11-06,140
PEK,2014-01-14,2014-08-22,220
PEK,2015-08-31,2016-09-06,372
PEK,2018-05-21,2019-03-13,296
PEK,2020-03-20,2020-07-10,112
PEK,2021-07-15,2023-02-13,578
PEN,2018-12-11,2019-03-14,93
PEN,2019-06-04,2019-06-12,8
PEN,2019-10-08,2019-11-15,38
PEN,2021-11-23,2022-10-19,330
PET,2022-08-05,2024-03-20,593
PEX,2014-09-25,2015-03-31,187
PEX,2015-10-14,2016-05-03,202
PEX,2018-10-22,2019-04-24,184
PEX,2020-03-18,2020-10-01,197
PEX,2022-01-24,2023-01-27,368
PFG,2010-10-18,2010-11-03,16
PFG,2011-07-08,2012-02-17,224
PFG,2012-06-28,2012-08-27,60
PFG,2015-02-19,2015-04-20,60
PFG,2015-10-13,2016-07-22,283
PFG,2018-03-22,2019-04-11,385
PFG,2020-01-23,2020-02-11,19
PFG,2020-02-28,2020-09-04,189
PFG,2022-06-30,2022-09-08,70
PFG,2023-04-21,2024-01-02,256
PFP,2012-07-11,2013-02-13,217
PFP,2013-11-25,2014-01-30,66
PFP,2014-03-04,2014-11-17,258
PGC,2010-10-18,2011-01-07,81
PGC,2011-06-15,2012-02-14,244
PGC,2012-12-13,2013-04-01,109
PGC,2014-09-10,2015-03-03,174
PGC,2016-01-28,2016-08-08,193
PGC,2018-05-24,2018-07-13,50
PGC,2018-08-20,2019-06-26,310
PGC,2020-03-17,2020-12-03,261
PGC,2022-05-12,2022-10-03,144
PGC,2023-04-04,2024-01-12,283
PGF,2011-08-23,2012-02-10,171
PGF,2013-07-24,2014-02-10,201
PGF,2016-12-06,2017-03-16,100
PGF,2018-02-26,2018-04-23,56
PGF,2018-05-29,2018-06-13,15
PGF,2018-11-06,2019-02-25,111
PGF,2020-03-23,2020-07-02,101
PGF,2021-12-13,2023-01-25,408
PGF,2023-04-17,2023-12-21,248
PGH,2011-08-05,2013-07-11,706
PGH,2014-09-19,2016-04-25,584
PGH,2016-12-16,2017-11-08,327
PGI,2013-05-21,2013-12-10,203
PGI,2014-06-17,2014-09-16,91
PGI,2016-05-06,2016-05-12,6
PGI,2016-05-16,2016-07-11,56
PGI,2017-07-07,2019-08-20,774
PGI,2019-08-26,2019-09-03,8
PGI,2019-11-29,2019-12-24,25
PGI,2020-03-20,2020-07-14,116
PGL,2010-10-26,2011-04-08,164
PGL,2011-06-24,2012-05-29,340
PGL,2012-06-12,2013-02-26,259
PGL,2013-04-09,2013-09-20,164
PGL,2015-01-28,2015-07-29,182
PGL,2016-01-05,2016-08-29,237
PGM,2018-10-30,2019-03-29,150
PGM,2019-07-02,2019-08-19,48
PGM,2020-03-26,2020-08-12,139
PGM,2021-08-03,2022-03-11,220
PGM,2022-05-11,2022-12-02,205
PGR,2011-08-10,2012-02-08,182
PGR,2012-08-08,2012-11-06,90
PGR,2014-02-12,2014-06-13,121
PGR,2014-08-27,2014-09-22,26
PGR,2016-10-03,2016-12-20,78
PGR,2019-01-16,2019-02-22,37
PGR,2019-10-25,2020-02-13,111
PGR,2021-09-30,2021-12-28,89
PGR,2023-06-29,2023-10-05,98
PGX,2011-09-27,2011-12-22,86
PGX,2013-07-23,2014-02-12,204
PGX,2016-12-05,2017-03-16,101
PGX,2018-02-15,2018-06-25,130
PGX,2018-11-08,2019-03-01,113
PGX,2020-03-20,2020-07-10,112
PGX,2021-12-29,2023-02-07,405
PGX,2023-04-17,2023-12-26,253
PGY,2022-06-15,2022-08-09,55
PGY,2022-10-17,2023-07-12,268
PIA,2012-02-29,2013-06-14,471
PIA,2014-07-01,2015-11-13,500
PIL,2011-11-25,2012-08-31,280
PIL,2012-11-20,2012-12-24,34
PIL,2012-12-26,2012-12-28,2
PIL,2013-04-11,2013-07-23,103
PIL,2013-09-23,2013-10-21,28
PIL,2015-01-05,2015-03-24,78
PIL,2015-06-04,2015-10-05,123
PIL,2016-04-04,2016-10-18,197
PIL,2017-07-17,2017-07-18,1
PIL,2017-07-24,2017-07-26,2
PIN,2011-03-01,2012-04-03,399
PIN,2012-04-18,2012-10-16,181
PIN,2013-06-04,2013-12-18,197
PIN,2015-06-01,2016-05-26,360
PIN,2016-12-28,2017-02-14,48
PIN,2018-05-07,2018-08-31,116
PIN,2018-10-04,2019-03-28,175
PIN,2019-08-26,2019-12-02,98
PIN,2019-12-30,2020-08-27,241
PIN,2022-03-17,2022-12-09,267
PIN,2023-02-28,2023-06-09,101
PIO,2011-08-09,2012-03-16,220
PIO,2012-06-28,2012-09-04,68
PIO,2014-10-02,2015-04-20,200
PIO,2015-08-24,2016-05-06,256
PIO,2016-12-02,2017-03-08,96
PIO,2018-07-25,2018-09-21,58
PIO,2018-10-12,2019-03-07,146
PIO,2020-04-03,2020-07-20,108
PIO,2022-02-11,2023-01-04,327
PIO,2023-10-12,2023-12-21,70
PLC,2020-05-06,2020-07-10,65
PLL,2018-10-16,2019-05-10,206
PLL,2019-09-13,2020-09-23,376
PLL,2021-09-17,2022-04-05,200
PLL,2022-06-28,2022-09-29,93
PLL,2022-12-20,2023-01-31,42
PLL,2023-05-02,2023-07-03,62
PLUS,2011-08-18,2011-08-25,7
PLUS,2011-09-08,2011-11-30,83
PLUS,2014-03-28,2014-04-08,11
PLUS,2015-08-21,2015-11-05,76
PLUS,2016-03-17,2016-09-06,173
PLUS,2018-01-10,2018-05-29,139
PLUS,2018-11-19,2019-04-12,144
PLUS,2019-06-19,2019-12-16,180
PLUS,2020-03-20,2020-09-08,172
PLUS,2021-07-29,2021-08-26,28
PLUS,2022-02-10,2022-04-21,70
PLUS,2022-08-11,2023-03-02,203
PLUS,2023-05-11,2023-06-15,35
PLX,2011-03-29,2012-03-09,346
PLX,2012-08-13,2013-03-12,211
PLX,2013-06-18,2014-03-19,274
PLX,2014-05-09,2015-06-19,406
PLX,2015-07-13,2017-02-24,592
PLX,2017-08-14,2018-10-05,417
PLX,2018-12-14,2020-01-31,413
PLX,2021-06-08,2022-05-12,338
PLX,2022-10-31,2023-01-04,65
PNC,2010-10-18,2011-01-14,88
PNC,2011-07-22,2012-01-12,174
PNC,2012-11-23,2013-02-15,84
PNC,2015-10-07,2015-12-24,78
PNC,2016-01-25,2016-09-19,238
PNC,2018-07-05,2019-05-13,312
PNC,2020-03-18,2020-11-03,230
PNC,2022-04-07,2023-12-14,616
PNI,2010-12-22,2011-06-20,180
PNI,2013-06-12,2014-02-26,259
PNI,2015-08-03,2015-11-05,94
PNI,2016-11-02,2017-08-15,286
PNI,2018-02-07,2018-08-29,203
PNI,2020-03-27,2020-09-10,167
PNI,2021-12-15,2024-01-22,768
PNR,2010-10-18,2010-11-10,23
PNR,2011-08-31,2012-02-16,169
PNR,2014-07-24,2016-05-02,648
PNR,2016-12-09,2017-03-28,109
PNR,2018-05-31,2019-03-20,293
PNR,2019-05-13,2019-11-12,183
PNR,2020-03-27,2020-07-30,125
PNR,2022-01-28,2023-01-30,367
PNW,2013-10-07,2014-04-09,184
PNW,2015-06-03,2015-10-14,133
PNW,2016-12-07,2016-12-19,12
PNW,2018-01-26,2018-08-22,208
PNW,2019-11-21,2020-02-19,90
PNW,2020-03-30,2020-11-13,228
PNW,2021-02-26,2021-04-08,41
PNW,2021-09-22,2022-04-01,191
PNW,2022-10-13,2022-12-29,77
PNW,2023-10-03,2024-05-15,225
PPC,2010-10-18,2011-02-07,112
PPC,2011-05-19,2011-12-14,209
PPC,2012-08-13,2012-12-28,137
PPC,2015-04-09,2016-02-10,307
PPC,2016-10-03,2017-04-12,191
PPC,2018-03-06,2019-03-07,366
PPC,2020-02-26,2020-12-14,292
PPC,2022-03-18,2022-05-31,74
PPC,2022-10-05,2023-08-29,328
PPG,2011-08-17,2011-12-20,125
PPG,2014-11-04,2014-12-02,28
PPG,2015-08-17,2016-04-07,234
PPG,2016-10-11,2017-03-16,156
PPG,2018-05-04,2018-09-25,144
PPG,2018-10-16,2019-03-07,142
PPG,2020-03-12,2020-08-21,162
PPG,2021-10-06,2021-12-31,86
PPG,2022-01-26,2022-12-28,336
PPG,2023-10-11,2024-01-05,86
PPH,2011-09-27,2011-12-02,66
PPH,2015-10-02,2016-08-19,322
PPH,2016-10-21,2017-05-08,199
PPH,2018-05-01,2018-06-15,45
PPH,2019-01-02,2019-11-18,320
PPH,2020-04-09,2020-06-10,62
PPH,2022-08-08,2023-01-04,149
PPH,2023-11-24,2024-01-11,48
PPL,2010-12-30,2011-01-10,11
PPL,2011-01-18,2011-02-01,14
PPL,2011-02-16,2011-05-06,79
PPL,2012-05-01,2012-07-25,85
PPL,2014-01-06,2014-02-13,38
PPL,2015-04-15,2015-09-15,153
PPL,2016-09-20,2017-03-02,163
PPL,2017-11-24,2018-09-06,286
PPL,2019-08-28,2019-10-11,44
PPL,2020-03-31,2020-10-16,199
PPL,2022-03-17,2022-05-23,67
PPL,2022-07-06,2022-09-06,62
PPL,2022-10-14,2023-01-04,82
PPL,2023-03-28,2024-01-11,289
PPT,2011-08-24,2012-04-04,224
PPT,2013-06-27,2013-11-06,132
PPT,2014-12-15,2015-04-20,126
PPT,2015-07-15,2016-06-01,322
PPT,2018-11-02,2019-03-14,132
PPT,2020-03-25,2020-12-02,252
PPT,2021-10-07,2024-01-16,831
PRM,2022-08-25,2024-03-07,560
PRN,2011-08-08,2012-02-07,183
PRN,2012-07-24,2012-08-23,30
PRN,2014-09-25,2014-12-30,96
PRN,2015-07-30,2016-04-26,271
PRN,2018-05-31,2018-06-18,18
PRN,2018-06-26,2018-07-16,20
PRN,2018-11-08,2019-04-04,147
PRN,2020-03-24,2020-07-02,100
PRN,2022-02-25,2023-01-05,314
PRO,2011-10-03,2011-11-04,32
PRO,2011-11-10,2011-12-07,27
PRO,2012-07-05,2012-10-03,90
PRO,2014-04-08,2014-12-17,253
PRO,2015-02-27,2015-10-23,238
PRO,2016-01-19,2016-08-01,195
PRO,2017-10-19,2018-01-19,92
PRO,2018-11-12,2019-03-04,112
PRO,2019-12-04,2020-01-16,43
PRO,2020-02-14,2020-12-09,299
PRO,2021-08-25,2023-02-22,546
PRT,2019-02-15,2020-12-15,669
PRT,2022-09-29,2023-10-02,368
PRU,2010-10-18,2011-01-12,86
PRU,2011-08-09,2012-02-10,185
PRU,2012-06-14,2012-10-09,117
PRU,2014-05-19,2014-06-25,37
PRU,2014-12-01,2014-12-24,23
PRU,2015-01-29,2015-06-12,134
PRU,2015-09-29,2015-12-11,73
PRU,2016-01-15,2016-06-02,139
PRU,2016-07-08,2016-08-29,52
PRU,2017-09-28,2017-11-03,36
PRU,2018-04-06,2019-03-27,355
PRU,2019-09-04,2019-12-27,114
PRU,2020-03-09,2020-10-09,214
PRU,2022-06-13,2022-12-19,189
PRU,2023-03-17,2023-09-01,168
PSA,2014-01-06,2014-02-28,53
PSA,2016-08-10,2017-04-03,236
PSA,2017-06-22,2017-10-31,131
PSA,2018-01-18,2018-05-25,127
PSA,2018-11-07,2019-03-19,132
PSA,2019-11-27,2020-09-15,293
PSA,2022-06-22,2024-01-23,580
PSA,2024-05-23,2024-06-28,36
PSC,2018-11-23,2019-07-24,243
PSC,2019-10-01,2019-11-15,45
PSC,2020-03-18,2020-08-27,162
PSC,2022-01-31,2023-01-18,352
PSC,2023-04-27,2023-07-07,71
PSC,2023-10-24,2023-12-20,57
PSI,2010-10-18,2010-11-09,22
PSI,2011-07-29,2012-02-21,207
PSI,2012-07-10,2013-01-28,202
PSI,2015-08-24,2016-04-25,245
PSI,2018-10-18,2019-03-20,153
PSI,2020-04-15,2020-06-04,50
PSI,2022-03-14,2023-01-17,309
PSI,2023-11-15,2023-12-13,28
PSL,2011-09-26,2011-12-22,87
PSL,2016-02-24,2016-04-11,47
PSL,2016-11-02,2017-03-13,131
PSL,2019-01-02,2019-04-22,110
PSL,2019-11-18,2020-01-09,52
PSL,2020-03-13,2020-08-05,145
PSL,2021-09-23,2022-12-13,446
PSL,2023-10-12,2024-01-05,85
PSQ,2010-10-18,2011-09-21,338
PSQ,2011-10-27,2015-10-21,1455
PSQ,2015-10-30,2016-02-16,109
PSQ,2016-04-20,2018-12-10,964
PSQ,2019-03-21,2022-03-09,1084
PVL,2012-08-20,2012-10-19,60
PVL,2012-11-15,2014-04-03,504
PVL,2014-04-11,2014-06-26,76
PVL,2014-10-10,2016-04-05,543
PVL,2017-04-24,2017-08-16,114
PVL,2017-08-22,2017-09-07,16
PVL,2018-11-15,2019-04-15,151
PVL,2019-08-05,2021-02-16,561
PVL,2022-12-30,2023-09-12,256
PXS,2016-12-05,2017-10-31,330
PXS,2018-03-05,2018-11-06,246
PXS,2019-02-05,2019-04-09,63
PXS,2019-06-13,2019-09-25,104
PXS,2020-01-06,2020-11-16,315
PXS,2021-05-21,2022-06-14,389
PXS,2023-06-08,2024-01-11,217
REIT,2022-03-01,2023-03-15,379
REIT,2023-03-27,2023-07-25,120
REIT,2023-09-27,2024-01-04,99
RHP,2011-06-01,2012-02-14,258
RHP,2013-07-17,2013-12-09,145
RHP,2015-08-17,2016-05-03,260
RHP,2017-09-06,2017-10-30,54
RHP,2018-11-27,2019-03-14,107
RHP,2020-03-12,2020-11-13,246
RHP,2022-06-30,2022-12-14,167
RHP,2023-09-11,2023-12-06,86
RIO,2011-08-08,2012-03-19,224
RIO,2012-05-22,2012-12-07,199
RIO,2013-04-24,2013-10-02,161
RIO,2014-10-10,2016-06-15,614
RIO,2016-07-05,2016-07-19,14
RIO,2018-08-29,2019-02-21,176
RIO,2019-09-19,2019-12-27,99
RIO,2020-03-12,2020-06-19,99
RIO,2021-09-16,2022-03-03,168
RIO,2022-06-27,2023-01-03,190
RIO,2023-05-24,2023-12-05,195
RIO,2024-04-02,2024-05-17,45
RMD,2011-03-14,2012-03-19,371
RMD,2014-01-13,2014-06-05,143
RMD,2015-07-08,2016-02-22,229
RMD,2016-12-06,2017-01-30,55
RMD,2019-02-22,2019-05-31,98
RMD,2021-04-19,2021-04-21,2
RMD,2022-02-03,2022-09-22,231
RMD,2022-10-07,2023-01-25,110
RMD,2023-02-14,2023-05-17,92
RMD,2023-07-20,2024-02-29,224
RMI,2020-04-01,2020-08-03,124
RMI,2020-11-02,2020-11-06,4
RMI,2021-12-14,2022-01-04,21
RMI,2022-01-28,2023-01-25,362
RMI,2023-04-10,2024-02-13,309
RMP,2015-10-06,2016-04-27,204
RMT,2010-10-18,2010-10-21,3
RMT,2011-08-15,2012-02-07,176
RMT,2014-10-31,2014-12-22,52
RMT,2015-03-09,2015-04-10,32
RMT,2015-07-07,2016-05-06,304
RMT,2018-11-09,2019-07-24,257
RMT,2019-10-07,2019-11-04,28
RMT,2020-03-23,2020-08-03,133
RMT,2022-01-19,2023-01-18,364
RMT,2023-04-20,2023-08-14,116
RMT,2023-10-03,2024-01-10,99
ROBO,2014-10-08,2015-04-14,188
ROBO,2015-08-07,2016-04-21,258
ROBO,2018-06-27,2019-04-08,285
ROBO,2019-09-11,2019-11-06,56
ROBO,2020-03-27,2020-06-16,81
ROBO,2022-02-14,2023-01-18,338
ROBO,2023-10-04,2024-01-23,111
ROG,2011-10-18,2012-07-05,261
ROG,2012-07-24,2012-08-16,23
ROG,2013-06-10,2013-06-28,18
ROG,2014-09-12,2014-11-28,77
ROG,2015-07-01,2016-04-11,285
ROG,2016-10-18,2016-11-11,24
ROG,2018-04-12,2018-09-28,169
ROG,2018-12-11,2019-03-08,87
ROG,2019-09-23,2020-07-29,310
ROG,2020-10-07,2020-11-17,41
ROG,2022-07-22,2023-07-03,346
RPG,2011-09-06,2012-02-07,154
RPG,2015-09-30,2015-12-07,68
RPG,2016-01-14,2016-05-02,109
RPG,2018-11-15,2019-03-28,133
RPG,2020-03-31,2020-06-16,77
RPG,2022-02-22,2023-08-14,538
RPG,2023-11-01,2023-12-14,43
RPM,2010-10-18,2010-11-02,15
RPM,2011-08-08,2011-12-05,119
RPM,2015-08-19,2016-04-19,244
RPM,2017-08-24,2017-12-07,105
RPM,2018-02-23,2018-07-02,129
RPM,2019-02-04,2019-07-15,161
RPM,2020-03-27,2020-06-17,82
RPM,2021-08-12,2021-12-08,118
RPM,2022-03-14,2022-09-02,172
RPM,2023-03-02,2023-08-08,159
RSG,2010-12-03,2011-02-08,67
RSG,2011-03-21,2011-03-29,8
RSG,2011-04-06,2011-05-04,28
RSG,2011-08-12,2012-02-28,200
RSG,2012-06-11,2012-09-17,98
RSG,2012-10-31,2012-12-07,37
RSG,2014-01-29,2014-04-02,63
RSG,2020-04-09,2020-08-28,141
RSG,2022-07-12,2022-08-05,24
RSG,2022-12-07,2023-05-05,149
SAM,2011-07-08,2011-11-29,144
SAM,2014-06-05,2014-11-14,162
SAM,2015-06-05,2016-09-08,461
SAM,2016-10-10,2017-01-04,86
SAM,2017-02-07,2017-09-28,233
SAM,2019-01-15,2019-04-05,80
SAM,2020-03-16,2020-05-05,50
SAM,2021-07-15,2022-11-25,498
SAM,2023-03-15,2023-09-07,176
SDA,2023-04-21,2023-06-01,41
SDA,2023-10-06,2024-07-03,271
SHO,2010-10-18,2011-02-11,116
SHO,2011-06-06,2012-01-30,238
SHO,2012-12-14,2013-01-17,34
SHO,2015-06-16,2016-04-11,300
SHO,2016-06-17,2016-08-10,54
SHO,2018-03-22,2018-05-29,68
SHO,2018-10-25,2019-04-25,182
SHO,2019-05-08,2019-12-13,219
SHO,2020-03-05,2020-12-01,271
SHO,2021-08-23,2021-11-08,77
SHO,2021-11-29,2022-05-17,169
SHO,2022-06-16,2023-07-12,391
SHO,2023-07-24,2023-12-15,144
SHV,2012-02-10,2012-07-25,166
SHV,2013-12-09,2013-12-26,17
SHV,2014-12-18,2015-03-13,85
SHV,2015-12-10,2016-02-18,70
SHV,2020-12-22,2023-02-23,793
SHV,2023-12-28,2024-01-25,28
SHV,2024-02-06,2024-02-28,22
SHV,2024-05-10,2024-05-14,4
SHV,2024-06-05,2024-06-18,13
SIG,2010-10-18,2010-10-22,4
SIG,2011-08-17,2011-12-08,113
SIG,2012-07-11,2012-09-17,68
SIG,2015-08-06,2015-09-24,49
SIG,2016-01-08,2017-01-13,371
SIG,2017-02-09,2017-10-31,264
SIG,2017-12-14,2018-07-20,218
SIG,2018-12-19,2019-12-31,377
SIG,2020-04-13,2020-09-28,168
SIG,2022-03-14,2022-12-22,283
SIG,2023-06-29,2023-08-21,53
SIG,2023-10-26,2023-11-08,13
SIG,2023-11-10,2023-11-15,5
SIL,2011-07-08,2011-08-29,52
SIL,2011-10-05,2012-03-26,173
SIL,2012-04-04,2012-10-02,181
SIL,2013-03-05,2014-03-12,372
SIL,2014-05-16,2014-07-07,52
SIL,2014-10-06,2016-03-21,532
SIL,2016-12-08,2019-02-28,812
SIL,2019-05-29,2019-07-23,55
SIL,2020-03-26,2020-05-29,64
SIL,2021-03-24,2021-06-01,69
SIL,2021-08-11,2023-01-11,518
SIL,2023-07-06,2024-01-23,201
SIL,2024-02-27,2024-04-11,44
SIO,2023-07-17,2024-01-08,175
SIX,2011-09-20,2011-12-15,86
SIX,2013-10-09,2013-11-15,37
SIX,2014-09-10,2014-12-11,92
SIX,2015-09-23,2015-10-20,27
SIX,2016-09-15,2016-12-07,83
SIX,2017-08-10,2017-11-01,83
SIX,2018-11-13,2019-09-04,295
SIX,2019-10-31,2020-11-06,372
SIX,2021-09-07,2022-02-28,174
SIX,2022-03-09,2022-03-28,19
SIX,2022-05-02,2023-02-07,281
SIX,2023-08-17,2024-01-12,148
SKF,2010-10-18,2011-07-27,282
SKF,2011-12-19,2015-10-02,1383
SKF,2015-11-23,2016-01-27,65
SKF,2016-04-28,2018-11-15,931
SKF,2019-03-19,2020-03-23,370
SKF,2020-06-11,2022-05-02,690
SKF,2022-12-19,2023-05-02,134
SKF,2023-07-10,2023-11-02,115
SKY,2011-03-25,2013-03-14,720
SKY,2013-06-13,2013-08-30,78
SKY,2014-06-09,2015-12-09,548
SKY,2017-03-16,2017-09-22,190
SKY,2018-11-19,2019-06-12,205
SKY,2020-03-16,2020-08-18,155
SKY,2022-04-12,2023-02-07,301
SKY,2023-10-16,2024-01-22,98
SMP,2011-09-16,2011-10-26,40
SMP,2012-05-10,2012-10-02,145
SMP,2014-09-29,2015-03-17,169
SMP,2015-06-19,2015-11-16,150
SMP,2016-02-26,2016-06-16,111
SMP,2017-08-22,2018-03-02,192
SMP,2019-03-29,2019-04-08,10
SMP,2019-05-29,2019-10-29,153
SMP,2020-03-20,2020-09-18,182
SMP,2021-02-17,2021-06-10,113
SMP,2021-08-13,2021-10-06,54
SMP,2022-03-25,2023-03-31,371
SMP,2023-04-05,2023-07-28,114
SMP,2023-09-12,2023-12-28,107
SOL,2011-04-25,2013-01-17,633
SOL,2014-02-06,2015-12-29,691
SOL,2016-05-19,2017-11-21,551
SOL,2018-03-16,2019-11-13,607
SOL,2020-03-23,2020-08-06,136
SOL,2021-05-28,2022-08-31,460
SRG,2016-11-29,2017-08-07,251
SRG,2017-11-22,2018-06-28,218
SRG,2018-11-30,2019-03-25,115
SRG,2019-08-28,2019-11-07,71
SRG,2019-12-17,2020-11-25,344
SRG,2021-08-13,2022-09-02,385
SRG,2022-11-25,2022-12-02,7
SRG,2023-03-31,2023-12-15,259
SRI,2011-07-07,2012-03-07,244
SRI,2012-06-12,2013-03-05,266
SRI,2014-02-14,2014-09-03,201
SRI,2015-04-13,2015-06-10,58
SRI,2015-07-31,2015-08-05,5
SRI,2015-08-12,2015-10-05,54
SRI,2016-02-25,2016-03-30,34
SRI,2017-06-09,2017-10-04,117
SRI,2018-10-22,2019-04-15,175
SRI,2020-01-07,2020-11-04,302
SRI,2021-08-02,2022-09-14,408
SRI,2023-04-14,2023-09-01,140
SST,2021-05-24,2021-12-29,219
SST,2022-01-18,2022-02-09,22
SST,2022-06-27,2024-04-29,672
STG,2019-01-08,2020-01-17,374
STG,2020-03-24,2022-07-21,849
STG,2022-09-16,2022-12-21,96
STG,2023-06-02,2023-12-13,194
SUP,2011-08-05,2012-03-01,209
SUP,2012-06-19,2012-09-21,94
SUP,2012-09-27,2012-10-03,6
SUP,2012-10-23,2012-11-21,29
SUP,2013-05-22,2013-11-25,187
SUP,2014-09-22,2015-02-12,143
SUP,2015-07-28,2015-10-01,65
SUP,2016-01-19,2016-03-03,44
SUP,2016-12-13,2018-06-11,545
SUP,2018-10-31,2020-02-04,461
SUP,2020-03-11,2020-11-18,252
SUP,2021-11-02,2022-08-16,287
SUP,2022-10-20,2022-12-13,54
SUP,2023-05-22,2024-04-08,322
TIP,2011-02-15,2011-03-01,14
TIP,2013-03-25,2013-04-16,22
TIP,2013-05-28,2014-03-13,289
TIP,2014-12-23,2015-03-26,93
TIP,2015-03-30,2015-04-27,28
TIP,2015-06-17,2016-03-09,266
TIP,2016-12-21,2017-05-18,148
TIP,2018-03-02,2018-06-29,119
TIP,2018-10-29,2019-02-21,115
TIP,2021-04-27,2021-05-05,8
TIP,2022-01-31,2023-05-08,462
TIP,2023-07-19,2024-01-29,194
TLS,2021-09-07,2022-10-12,400
TLS,2022-11-18,2023-11-22,369
TLT,2010-12-28,2011-06-14,168
TLT,2013-01-24,2014-03-05,405
TLT,2015-06-17,2015-12-02,168
TLT,2015-12-04,2015-12-07,3
TLT,2015-12-29,2016-01-06,8
TLT,2016-11-16,2017-06-20,216
TLT,2018-02-16,2018-08-16,181
TLT,2018-09-27,2019-01-16,111
TLT,2020-11-13,2021-08-16,276
TLT,2022-02-11,2023-05-12,455
